fileSize,duration,audio_id,area_start,area_end,category_01,category_02,category_03,note,audioType,gender,generation,dialect
3386392,19.197,14.도움요청_133219_label,3.79925,6.80925,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_133295_label,5.399,8.259,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
3386392,19.197,14.도움요청_133418_label,3.79925,6.56925,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
3386392,19.197,14.도움요청_133443_label,2.8394,5.6994,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
3386392,19.197,14.도움요청_133817_label,3.79925,6.86925,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_133927_label,2.8394,6.0294,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_133985_label,3.79925,6.93925,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_134448_label,8.5985,11.3785,일반(위급),도움요청,남_도움요청_도와주세요_개짖는소리,도와주세요,voice,male,adult,standard
3386392,19.197,14.도움요청_134703_label,8.5985,11.6485,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_134730_label,5.399,8.619,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_135562_label,8.5985,11.6585,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_135884_label,3.79925,6.80925,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_135997_label,5.399,8.029,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
3386392,19.197,14.도움요청_136465_label,2.8394,6.009399999999999,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_137604_label,2.8394,6.009399999999999,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘,voice,female,adult,standard
3386392,19.197,14.도움요청_140112_label,5.399,8.029,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와줘요,voice,female,adult,standard
3386392,19.197,14.도움요청_140317_label,2.8394,6.3393999999999995,일반(위급),도움요청,여_도움요청_도와주세요_개짖는소리,도와주세요,voice,female,adult,standard
3386392,19.197,14.도움요청_32502_label,5.399,8.619,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,강아지조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_32516_label,5.399,8.248999999999999,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,강아지조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_33469_label,5.399,8.119,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_34062_label,3.79925,6.42925,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_35002_label,3.79925,6.62925,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,강아지조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_36440_label,2.8394,5.429399999999999,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_36942_label,8.5985,11.8385,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개사나워,voice,female,adult,standard
3386392,19.197,14.도움요청_37504_label,2.8394,6.759399999999999,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개사나워,voice,female,adult,standard
3386392,19.197,14.도움요청_37563_label,2.8394,5.6194,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_37874_label,8.5985,12.4385,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개사나워,voice,female,adult,standard
3386392,19.197,14.도움요청_38812_label,2.8394,6.6594,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개사나워,voice,female,adult,standard
3386392,19.197,14.도움요청_39390_label,8.5985,11.4385,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,강아지조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_39768_label,3.79925,7.11925,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,강아지조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_41395_label,8.5985,11.3485,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_41465_label,5.399,8.119,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개조심해,voice,female,adult,standard
3386392,19.197,14.도움요청_42019_label,2.8394,5.8594,일반(위급),도움요청,여_도움요청_개조심해_개짖는소리,개사나워,voice,female,adult,standard
3386392,19.197,14.도움요청_43392_label,3.79925,6.38925,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_43998_label,3.79925,6.73925,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_44483_label,5.399,7.859,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_44976_label,3.79925,6.35925,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_45900_label,5.399,8.299,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다물어,voice,female,adult,standard
3386392,19.197,14.도움요청_46103_label,2.8394,5.7294,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다물어,voice,female,adult,standard
3386392,19.197,14.도움요청_46552_label,3.79925,6.49925,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_48137_label,5.399,7.919,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_48152_label,5.399,7.989,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_49174_label,8.5985,11.0985,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_49712_label,3.79925,6.32925,일반(위급),도움요청,여_도움요청_문다_개짖는소리,문다,voice,female,adult,standard
3386392,19.197,14.도움요청_77070_label,2.8394,5.6594,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_78277_label,8.5985,11.4385,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_79075_label,3.79925,6.46925,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_81862_label,3.79925,6.73925,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_82332_label,2.8394,6.1194,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_83359_label,8.5985,11.3485,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_84376_label,8.5985,11.3785,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_84759_label,5.399,8.099,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_84938_label,8.5985,11.5585,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_85652_label,8.5985,11.4085,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_85956_label,2.8394,5.6094,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3386392,19.197,14.도움요청_86261_label,2.8394,5.5893999999999995,일반(위급),도움요청,여_도움요청_강아지피해_개짖는소리,강아지피해,voice,female,adult,standard
3528044,20.0,14.도움요청_756341_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_756351_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_756631_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_756633_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_756818_label,5.666666666666667,12.124666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_756820_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_756838_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_756964_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_756966_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_757033_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_757234_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_757255_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_757372_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_757414_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_757587_label,5.666666666666667,11.660666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_757723_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_757864_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_757953_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758073_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_758126_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758144_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758161_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758165_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_758169_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758177_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758209_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758216_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758217_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758260_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758308_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_758333_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758382_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758398_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758412_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_758414_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758487_label,5.666666666666667,12.124666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758497_label,5.666666666666667,12.124666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758522_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758532_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758544_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758557_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758642_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758674_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758718_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758758_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_758772_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758799_label,5.666666666666667,11.660666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758806_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758929_label,5.666666666666667,11.474666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758963_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758968_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_758995_label,5.666666666666667,12.124666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_759014_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759092_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759099_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_759154_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759168_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759191_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_759200_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759283_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759284_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,112에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759309_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759341_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759351_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759356_label,5.666666666666667,11.660666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_759400_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759482_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_759523_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759524_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_759530_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_759619_label,5.666666666666667,11.474666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_759672_label,5.666666666666667,11.474666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_759708_label,5.666666666666667,11.474666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_759840_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759849_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_759897_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759928_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_759979_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_760000_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_760056_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_112에신고해,누가 경찰에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_760102_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_760128_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_112에신고해,경찰 불러줘,voice,female,senior,standard
3528044,20.0,14.도움요청_760142_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_112에신고해,경찰 불러줘,voice,male,adult,standard
3528044,20.0,14.도움요청_760880_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_760886_label,5.666666666666667,12.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_760896_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_119에전화해,119에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_760923_label,5.666666666666667,12.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761035_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_119에전화해,119에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_761039_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761137_label,5.666666666666667,12.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761158_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761176_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761216_label,5.666666666666667,10.488666666666667,일반(위급),도움요청,여_도움요청_119에전화해,119에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_761239_label,5.666666666666667,12.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761241_label,5.666666666666667,11.010666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761242_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761265_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761336_label,5.666666666666667,12.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761339_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_119에전화해,119에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_761413_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_119에전화해,119 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_761515_label,5.666666666666667,12.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761532_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761573_label,5.666666666666667,12.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761618_label,5.666666666666667,9.988666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761627_label,5.666666666666667,11.544666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761655_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761661_label,5.666666666666667,10.166666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761667_label,5.666666666666667,9.988666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761670_label,5.666666666666667,12.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761721_label,5.666666666666667,12.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761779_label,5.666666666666667,11.010666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761807_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_119에전화해,119에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_761828_label,5.666666666666667,11.544666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761867_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761886_label,5.666666666666667,10.746666666666668,일반(위급),도움요청,여_도움요청_119에전화해,119 불러주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_761895_label,5.666666666666667,12.176666666666668,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761907_label,5.666666666666667,12.078666666666669,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
3528044,20.0,14.도움요청_761974_label,5.666666666666667,10.703666666666669,일반(위급),도움요청,여_도움요청_119에전화해,119에 신고해 주세요,voice,female,senior,standard
3528044,20.0,14.도움요청_761977_label,5.666666666666667,12.821666666666667,일반(위급),도움요청,남_도움요청_119에전화해,119불러주세요,voice,male,adult,standard
